xPos,yPos,Distance,Velocity,Tilt Angle,Angular Velocity,Time,time stamp
-1.615077,-0.3491455,25.44629,0.5786314,0.7579558,7.620278,66.43999,19-06-2021 16:07:53
-1.609624,-0.3483414,25.44176,0.5520071,0.5706123,20.28219,66.45,19-06-2021 16:07:53
-1.603956,-0.3475057,25.43704,0.5721843,0.365305,22.70709,66.46,19-06-2021 16:07:53
-1.59806,-0.3466288,25.43213,0.5932063,0.3631561,8.363255,66.47,19-06-2021 16:07:53
-1.592457,-0.3457825,25.42746,0.5677691,0.2298502,20.7044,66.48,19-06-2021 16:07:53
-1.586637,-0.3448867,25.42259,0.5883133,0.2571706,21.94623,66.49,19-06-2021 16:07:53
-1.580842,-0.3439696,25.41773,0.5862176,0.3986039,23.40421,66.5,19-06-2021 16:07:53
-1.575247,-0.3430537,25.41302,0.5684189,0.4044518,13.10865,66.51,19-06-2021 16:07:53
-1.569606,-0.3421029,25.40824,0.5721171,0.3202056,12.00221,66.52,19-06-2021 16:07:53
-1.563911,-0.3411232,25.40341,0.5770681,0.249446,8.241642,66.53,19-06-2021 16:07:53
-1.557967,-0.3400917,25.39836,0.6048352,0.289391,8.403165,66.54,19-06-2021 16:07:53
-1.552099,-0.3390692,25.39338,0.5933442,0.4334104,17.55877,66.55,19-06-2021 16:07:53
-1.546453,-0.3380836,25.38858,0.5751536,0.4905876,12.42905,66.56,19-06-2021 16:07:53
-1.540848,-0.3371044,25.38382,0.5679914,0.3743001,20.61014,66.57,19-06-2021 16:07:53
-1.535197,-0.336113,25.37901,0.5721284,0.2564087,11.73474,66.58,19-06-2021 16:07:53
-1.52955,-0.3351147,25.37421,0.575242,0.07912937,20.02546,66.59,19-06-2021 16:07:53
-1.523686,-0.334076,25.36922,0.592333,0.01978234,3.890301,66.6,19-06-2021 16:07:53
-1.51809,-0.3330837,25.36445,0.5690353,-0.1312212,17.73578,66.61,19-06-2021 16:07:53
-1.51243,-0.3320832,25.35964,0.5761498,-0.2438933,12.01534,66.62,19-06-2021 16:07:53
-1.506716,-0.3310837,25.35478,0.5802464,-0.3019647,14.41508,66.63,19-06-2021 16:07:53
-1.501012,-0.3300936,25.34994,0.5779508,-0.3846134,28.19355,66.64,19-06-2021 16:07:53
-1.495212,-0.329081,25.34502,0.588111,-0.4338616,14.84906,66.65,19-06-2021 16:07:53
-1.489523,-0.32807,25.34018,0.5777131,-0.5166202,8.048803,66.66,19-06-2021 16:07:53
-1.483774,-0.3270232,25.33526,0.5853733,-0.5626699,12.77777,66.67,19-06-2021 16:07:53
-1.478141,-0.3259813,25.33044,0.573502,-0.6501176,9.064704,66.68,19-06-2021 16:07:53
-1.472502,-0.3249361,25.32561,0.5732749,-0.7415132,16.70221,66.68999,19-06-2021 16:07:53
-1.466739,-0.3238769,25.32069,0.586766,-0.7687222,27.35059,66.7,19-06-2021 16:07:53
-1.460845,-0.3227969,25.31565,0.5954472,-0.6596788,28.8347,66.71,19-06-2021 16:07:53
-1.45507,-0.3217273,25.31071,0.5885928,-0.5311863,17.94037,66.72,19-06-2021 16:07:53
-1.449536,-0.3206806,25.30595,0.5641845,-0.4865827,4.249019,66.73,19-06-2021 16:07:53
-1.444114,-0.3196276,25.30128,0.5536865,-0.6333472,16.21121,66.74,19-06-2021 16:07:53
-1.438068,-0.3184248,25.29605,0.6140763,-0.4338616,21.31102,66.75,19-06-2021 16:07:53
-1.432469,-0.3172998,25.2912,0.5722551,-0.354982,15.13226,66.76,19-06-2021 16:07:53
-1.426975,-0.316195,25.28644,0.5593188,-0.3397734,26.06849,66.77,19-06-2021 16:07:53
-1.42156,-0.315105,25.28175,0.5539849,-0.4210443,32.07569,66.78,19-06-2021 16:07:53
-1.415885,-0.3139528,25.27682,0.5781491,-0.4449939,44.06915,66.79,19-06-2021 16:07:53
-1.410342,-0.3128055,25.272,0.5669919,-0.5821548,47.16143,66.8,19-06-2021 16:07:53
-1.404546,-0.3115706,25.26693,0.5890453,-0.5478694,43.74503,66.81,19-06-2021 16:07:53
-1.399082,-0.3103415,25.26211,0.5618936,-0.5442861,30.51618,66.82,19-06-2021 16:07:53
-1.393669,-0.3090676,25.25729,0.5567103,-0.6394964,40.1767,66.83,19-06-2021 16:07:53
-1.388134,-0.3077174,25.25234,0.5689062,-0.6702721,33.63232,66.84,19-06-2021 16:07:53
-1.382339,-0.3062443,25.24711,0.5988516,-0.4869847,40.97731,66.85,19-06-2021 16:07:53
-1.376922,-0.3048057,25.24218,0.5623499,-0.5196414,42.54177,66.86,19-06-2021 16:07:53
-1.371415,-0.3033212,25.23715,0.5676592,-0.5784457,31.89863,66.87,19-06-2021 16:07:53
-1.365825,-0.3017828,25.23203,0.5799471,-0.403483,34.22863,66.88,19-06-2021 16:07:53
-1.360586,-0.300315,25.22721,0.5445036,-0.3779418,18.83448,66.89,19-06-2021 16:07:53
-1.355236,-0.2988017,25.22228,0.5576886,-0.3695653,11.48914,66.9,19-06-2021 16:07:53
-1.349911,-0.2972713,25.21735,0.5543,-0.456712,10.117,66.91,19-06-2021 16:07:53
-1.34446,-0.2956903,25.2123,0.5680965,-0.4489339,5.359241,66.92,19-06-2021 16:07:53
-1.339043,-0.2941103,25.20728,0.5643422,-0.5000685,13.80737,66.93,19-06-2021 16:07:53
-1.333762,-0.2925718,25.20238,0.5502396,-0.7654059,30.37147,66.93999,19-06-2021 16:07:53
-1.327797,-0.2908516,25.19686,0.6195821,-0.6355062,19.75084,66.95,19-06-2021 16:07:53
-1.322552,-0.289342,25.19201,0.5459387,-0.7566639,29.46598,66.96,19-06-2021 16:07:53
-1.31717,-0.287815,25.18704,0.5621979,-0.7967216,15.21649,66.97,19-06-2021 16:07:53
-1.311631,-0.2862787,25.18196,0.5740059,-0.8163731,27.3368,66.98,19-06-2021 16:07:53
-1.305993,-0.2847338,25.1768,0.5847668,-0.6299395,33.00084,66.99,19-06-2021 16:07:53
-1.300737,-0.2833168,25.17201,0.5445186,-0.5997046,16.83771,67,19-06-2021 16:07:53
-1.295389,-0.2819354,25.16717,0.5531064,-0.5062904,9.442169,67.01,19-06-2021 16:07:53
-1.289985,-0.2805756,25.16231,0.556743,-0.4029978,15.37485,67.02,19-06-2021 16:07:53
-1.284695,-0.2792659,25.15757,0.5447504,-0.3846134,19.43813,67.03,19-06-2021 16:07:53
-1.2792,-0.2779006,25.15263,0.5661939,-0.2887141,11.98101,67.04,19-06-2021 16:07:53
-1.273741,-0.276524,25.14772,0.5621943,-0.1046783,20.15525,67.05,19-06-2021 16:07:53
-1.268434,-0.2751616,25.14293,0.5496904,0.01978234,14.61598,67.06,19-06-2021 16:07:53
-1.26311,-0.2737683,25.1381,0.5517645,0.09278741,15.87706,67.07,19-06-2021 16:07:53
-1.257965,-0.2724113,25.13343,0.532343,0.04423466,24.04944,67.08,19-06-2021 16:07:53
-1.252706,-0.2710373,25.12867,0.545755,-0.0656106,29.76794,67.09,19-06-2021 16:07:53
-1.247261,-0.2696429,25.12376,0.5615091,-0.1266688,15.43571,67.1,19-06-2021 16:07:53
-1.241844,-0.2682821,25.11889,0.5561031,-0.2564087,19.58243,67.11,19-06-2021 16:07:53
-1.236278,-0.2669089,25.1139,0.5725122,-0.3368816,29.72715,67.12,19-06-2021 16:07:53
-1.230904,-0.265609,25.1091,0.5541407,-0.4985009,27.97094,67.13,19-06-2021 16:07:53
-1.225279,-0.2642744,25.1041,0.5756505,-0.4498048,21.02913,67.14,19-06-2021 16:07:53
-1.220069,-0.2630701,25.09949,0.5362301,-0.5706123,32.0344,67.15,19-06-2021 16:07:53
-1.214237,-0.2617384,25.09434,0.5986654,-0.3032579,40.32895,67.16,19-06-2021 16:07:53
-1.208982,-0.2605661,25.08972,0.5408232,-0.3769049,31.74101,67.17,19-06-2021 16:07:53
-1.203287,-0.2593076,25.08472,0.5818525,-0.3051875,19.66215,67.18,19-06-2021 16:07:53
-1.197938,-0.2581449,25.08004,0.5460923,-0.5078341,28.85766,67.18999,19-06-2021 16:07:53
-1.192356,-0.2569582,25.07518,0.5687258,-0.5612772,25.72685,67.2,19-06-2021 16:07:53
-1.186987,-0.2558494,25.07052,0.5493134,-0.6567059,16.07888,67.21,19-06-2021 16:07:53
-1.181608,-0.2547716,25.06587,0.5476298,-0.8076981,14.67167,67.22,19-06-2021 16:07:54
-1.176004,-0.2536746,25.06105,0.5715823,-0.7917944,6.105633,67.23,19-06-2021 16:07:54
-1.170575,-0.2526272,25.05639,0.5516804,-0.8311011,10.7352,67.24,19-06-2021 16:07:54
-1.165106,-0.2515698,25.0517,0.5570762,-0.8360308,2.356849,67.25,19-06-2021 16:07:54
-1.15968,-0.2505053,25.04703,0.5530639,-0.7543329,9.417958,67.26,19-06-2021 16:07:54
-1.15414,-0.2494071,25.04226,0.5656713,-0.5093729,25.50961,67.27,19-06-2021 16:07:54
-1.148745,-0.2483289,25.03761,0.5510165,-0.3134116,27.62363,67.28,19-06-2021 16:07:54
-1.143377,-0.2472402,25.03297,0.547416,-0.1312212,30.45024,67.29,19-06-2021 16:07:54
-1.138052,-0.2461335,25.02835,0.5446439,-0.01978234,28.86692,67.3,19-06-2021 16:07:54
-1.133231,-0.2450931,25.02414,0.4917116,-0.2846186,38.85018,67.31,19-06-2021 16:07:54
-1.127867,-0.2438911,25.01942,0.5482821,-0.2601963,32.39376,67.32,19-06-2021 16:07:54
-1.122518,-0.2426511,25.01469,0.5494019,-0.1203313,39.24854,67.33,19-06-2021 16:07:54
-1.117496,-0.2414488,25.01022,0.5163949,-0.1370561,27.35165,67.34,19-06-2021 16:07:54
-1.112441,-0.2402302,25.00572,0.5221366,-0.2238118,32.18523,67.35,19-06-2021 16:07:54
-1.107268,-0.2389507,25.00109,0.5310564,-0.332791,43.26847,67.36,19-06-2021 16:07:54
-1.101866,-0.2375868,24.99624,0.5570502,-0.1570175,46.31431,67.37,19-06-2021 16:07:54
-1.096717,-0.2362425,24.99158,0.5332688,-0.09487279,53.6077,67.38,19-06-2021 16:07:54
-1.091561,-0.2349094,24.98693,0.5322005,-0.01978234,68.82957,67.39,19-06-2021 16:07:54
-1.086511,-0.2337852,24.9825,0.5191495,-0.1356209,64.21082,67.4,19-06-2021 16:07:54
-1.081091,-0.2326581,24.9778,0.5497978,-0.05934703,64.49744,67.41,19-06-2021 16:07:54
-1.075931,-0.2315186,24.97328,0.5300229,-0.0656106,55.73844,67.42,19-06-2021 16:07:54
-1.070452,-0.2301852,24.96839,0.5650778,0.06255726,43.50835,67.43,19-06-2021 16:07:54
-1.065293,-0.2287364,24.96366,0.5352695,0.06852804,44.04688,67.43999,19-06-2021 16:07:54
-1.060258,-0.2271298,24.9589,0.5279565,0.01978234,57.26063,67.45,19-06-2021 16:07:54
-1.05523,-0.2253243,24.95402,0.5339819,-0.01978234,57.49715,67.46,19-06-2021 16:07:54
-1.050272,-0.2234047,24.94911,0.5310054,-0.07401875,48.76374,67.47,19-06-2021 16:07:54
-1.045341,-0.2213838,24.94415,0.5354478,-0.1046783,60.53033,67.48,19-06-2021 16:07:54
-1.04036,-0.2192902,24.9391,0.5381308,-0.05233916,59.4576,67.49,19-06-2021 16:07:54
-1.035424,-0.2171925,24.93408,0.5377399,0.1643245,59.25062,67.5,19-06-2021 16:07:54
-1.030649,-0.2151241,24.9292,0.5238016,0.2007689,55.57332,67.51,19-06-2021 16:07:54
-1.025647,-0.2129701,24.92409,0.5429526,0.2556444,42.41493,67.52,19-06-2021 16:07:54
-1.020881,-0.2110333,24.91931,0.5153868,0.1170339,47.21546,67.53,19-06-2021 16:07:54
-1.015735,-0.2089536,24.91415,0.5533434,0.1928145,50.43505,67.54,19-06-2021 16:07:54
-1.010615,-0.20694,24.90905,0.5517358,0.3232465,64.88287,67.55,19-06-2021 16:07:54
-1.005673,-0.2049759,24.90413,0.5313422,0.2422834,66.82817,67.56,19-06-2021 16:07:54
-1.000516,-0.2028506,24.89893,0.5532068,0.3109043,70.86622,67.57,19-06-2021 16:07:54
-0.9956117,-0.2008581,24.89401,0.5311541,0.324455,54.73682,67.58,19-06-2021 16:07:54
-0.9908257,-0.1987749,24.88911,0.5230508,0.1594904,54.42226,67.59,19-06-2021 16:07:54
-0.9859685,-0.1963024,24.88389,0.5437291,0.1203313,40.4987,67.6,19-06-2021 16:07:54
-0.9814156,-0.1937895,24.87886,0.5208979,-0.1678588,51.49145,67.61,19-06-2021 16:07:54
-0.976354,-0.1909104,24.87321,0.5804592,-0.09891172,41.41059,67.62,19-06-2021 16:07:54
-0.9719324,-0.1883418,24.86824,0.5133726,-0.3609945,47.03255,67.63,19-06-2021 16:07:54
-0.9668985,-0.1855393,24.86267,0.5737186,-0.2920831,40.60516,67.64,19-06-2021 16:07:54
-0.9622255,-0.1829426,24.85749,0.5351534,-0.2880355,43.85891,67.65,19-06-2021 16:07:54
-0.9577329,-0.1804567,24.85253,0.5150409,-0.4511079,44.80657,67.66,19-06-2021 16:07:54
-0.9525803,-0.177593,24.84683,0.5874995,-0.2289973,48.16318,67.67,19-06-2021 16:07:54
-0.9477792,-0.1749541,24.84153,0.5496486,-0.06852804,59.143,67.68,19-06-2021 16:07:54
-0.9429837,-0.1722596,24.83621,0.5493111,0.08622923,47.64368,67.68999,19-06-2021 16:07:54
-0.9382873,-0.1695417,24.83093,0.5424786,0.2246844,34.30353,67.7,19-06-2021 16:07:54
-0.9338582,-0.1668833,24.8259,0.5149986,0.2229358,21.63443,67.71,19-06-2021 16:07:54
-0.9293142,-0.1640699,24.82067,0.536087,0.3432113,13.6488,67.72,19-06-2021 16:07:54
-0.9249549,-0.1612905,24.8156,0.5175222,0.3345502,16.39861,67.73,19-06-2021 16:07:54
-0.9204103,-0.1583518,24.81028,0.5408213,0.4905876,18.36687,67.74,19-06-2021 16:07:54
-0.9160148,-0.1554824,24.80512,0.5257641,0.5891711,24.00461,67.75,19-06-2021 16:07:54
-0.9116914,-0.1526487,24.80004,0.5163777,0.6474031,35.59415,67.76,19-06-2021 16:07:54
-0.9071271,-0.149652,24.79467,0.5449039,0.910857,40.98669,67.77,19-06-2021 16:07:54
-0.9028386,-0.1468347,24.78963,0.5132788,1.067712,24.38131,67.78,19-06-2021 16:07:54
-0.8984052,-0.1439702,24.78444,0.5297563,1.271801,34.98117,67.79,19-06-2021 16:07:54
-0.8940321,-0.141103,24.7793,0.5239951,1.379559,36.78041,67.8,19-06-2021 16:07:54
-0.8896737,-0.1381779,24.77413,0.5246835,1.304313,37.16482,67.81,19-06-2021 16:07:54
-0.8854079,-0.135223,24.76901,0.5185147,1.085164,47.41539,67.82,19-06-2021 16:07:54
-0.8809416,-0.1320506,24.76359,0.5447137,1.080827,40.65578,67.83,19-06-2021 16:07:54
-0.8767723,-0.1290029,24.75847,0.5196344,1.000929,51.16462,67.84,19-06-2021 16:07:54
-0.8723071,-0.1256894,24.75295,0.5561512,1.055547,39.26039,67.85,19-06-2021 16:07:54
-0.8680226,-0.12247,24.74763,0.5356197,0.9887336,30.12368,67.86,19-06-2021 16:07:54
-0.8637391,-0.1192336,24.7423,0.539013,0.948326,29.60935,67.87,19-06-2021 16:07:54
-0.8593062,-0.115857,24.73676,0.556808,1.017795,22.89443,67.88,19-06-2021 16:07:54
-0.8551456,-0.1126699,24.73155,0.5237162,0.9234449,14.31158,67.89,19-06-2021 16:07:54
-0.8506118,-0.1092129,24.72589,0.5711433,1.175864,27.62245,67.9,19-06-2021 16:07:54
-0.8463309,-0.1059414,24.72053,0.5391824,1.266405,9.468676,67.91,19-06-2021 16:07:54
-0.8421938,-0.1028059,24.71538,0.5195199,1.277175,12.00216,67.92,19-06-2021 16:07:54
-0.837964,-0.09963696,24.71013,0.5323536,1.216275,14.82247,67.93,19-06-2021 16:07:54
-0.8335812,-0.09638186,24.70471,0.5443016,1.154875,5.807587,67.93999,19-06-2021 16:07:54
-0.8290501,-0.09303197,24.69913,0.5620373,1.263001,12.45223,67.95,19-06-2021 16:07:54
-0.8248172,-0.08991334,24.69391,0.5278214,1.143637,13.71605,67.96,19-06-2021 16:07:54
-0.8201141,-0.08645231,24.68812,0.5830188,1.191733,14.53545,67.97,19-06-2021 16:07:54
-0.8156491,-0.08317593,24.68263,0.5539503,1.137804,6.469302,67.98,19-06-2021 16:07:54
-0.8111917,-0.07989301,24.67714,0.5517356,1.033251,12.50294,67.99,19-06-2021 16:07:54
-0.8067015,-0.07656971,24.6716,0.5569697,0.9396197,23.08745,68,19-06-2021 16:07:54
-0.802237,-0.0732372,24.66607,0.5569426,0.8462666,35.50539,68.01,19-06-2021 16:07:54
-0.7976942,-0.06981064,24.66042,0.5678938,0.9462603,35.60794,68.02,19-06-2021 16:07:54
-0.7933862,-0.06650938,24.65503,0.5436583,0.9325122,43.84916,68.03,19-06-2021 16:07:54
-0.7892161,-0.06323339,24.64975,0.5302141,0.8360308,56.2966,68.04,19-06-2021 16:07:54
-0.7848876,-0.0597309,24.6442,0.5566009,1.000733,57.21533,68.05,19-06-2021 16:07:54
-0.7808213,-0.05634101,24.63892,0.5296621,1.035521,45.78115,68.06,19-06-2021 16:07:54
-0.7766668,-0.05281153,24.63348,0.5474704,1.145517,58.58995,68.07,19-06-2021 16:07:54
-0.7725407,-0.0492136,24.62801,0.5446758,1.219167,46.22597,68.08,19-06-2021 16:07:54
-0.7687109,-0.04581471,24.62289,0.5158287,1.068079,48.07337,68.09,19-06-2021 16:07:54
-0.7645831,-0.04205145,24.61731,0.5572221,1.048105,32.36216,68.1,19-06-2021 16:07:54
-0.7604953,-0.03834155,24.61179,0.5521579,1.049784,22.39271,68.11,19-06-2021 16:07:54
-0.7564539,-0.03467357,24.60634,0.5482798,0.9516218,22.16989,68.12,19-06-2021 16:07:54
-0.7521942,-0.03080952,24.60059,0.5727208,1.056103,21.98755,68.13,19-06-2021 16:07:54
-0.7481899,-0.02716023,24.59517,0.5411416,1.054063,5.426594,68.14,19-06-2021 16:07:54
-0.7441074,-0.02345833,24.58966,0.5536031,1.140896,11.76046,68.15,19-06-2021 16:07:54
-0.7399788,-0.01971522,24.58409,0.5565988,1.289223,17.77697,68.16,19-06-2021 16:07:54
-0.735951,-0.01605383,24.57865,0.5458622,1.423266,24.04017,68.17,19-06-2021 16:07:54
-0.7322476,-0.01264927,24.57362,0.5039459,1.245841,27.6804,68.18,19-06-2021 16:07:54
-0.7279928,-0.008717299,24.56783,0.5775021,1.460319,30.43547,68.18999,19-06-2021 16:07:54
-0.7239777,-0.004967511,24.56233,0.5503161,1.609611,25.55344,68.2,19-06-2021 16:07:54
-0.7199653,-0.00118807,24.55682,0.5509151,1.740238,16.57183,68.21,19-06-2021 16:07:54
-0.7162294,0.002355039,24.55167,0.5179467,1.628107,15.81924,68.22,19-06-2021 16:07:55
-0.7121139,0.00625661,24.546,0.5650906,1.665892,4.625674,68.23,19-06-2021 16:07:55
-0.7078866,0.01023874,24.5402,0.5795547,1.730088,18.30601,68.24,19-06-2021 16:07:55
-0.7037111,0.01414657,24.53448,0.5714618,1.909981,24.5589,68.25,19-06-2021 16:07:55
-0.6995718,0.01797593,24.52884,0.5656304,2.186865,34.8427,68.26,19-06-2021 16:07:55
-0.6955549,0.02162573,24.52341,0.5435919,2.314184,19.08484,68.27,19-06-2021 16:07:55
-0.6913331,0.02535856,24.51778,0.5633723,2.50585,20.04854,68.28,19-06-2021 16:07:55
-0.6875137,0.02870274,24.51271,0.5074885,2.329358,18.84958,68.29,19-06-2021 16:07:55
-0.6833069,0.0324237,24.5071,0.5605079,2.315452,2.490471,68.3,19-06-2021 16:07:55
-0.6790302,0.03625274,24.50136,0.5731791,2.419618,14.48345,68.31,19-06-2021 16:07:55
-0.6749911,0.03991693,24.49591,0.5458997,2.265118,19.2662,68.32,19-06-2021 16:07:55
-0.670697,0.0438647,24.49008,0.5817274,2.301548,5.728716,68.33,19-06-2021 16:07:55
-0.6666262,0.04764858,24.48452,0.5558637,2.222992,16.14048,68.34,19-06-2021 16:07:55
-0.6624448,0.05158207,24.47878,0.5743401,2.294223,10.10047,68.35,19-06-2021 16:07:55
-0.6584231,0.05538705,24.47325,0.5547357,2.120618,19.68064,68.36,19-06-2021 16:07:55
-0.6541609,0.05942848,24.46737,0.5865544,2.038073,21.91983,68.37,19-06-2021 16:07:55
-0.6498586,0.06353575,24.46143,0.5945922,2.047271,28.05113,68.38,19-06-2021 16:07:55
-0.6457465,0.06750751,24.45571,0.5706449,1.910084,40.60921,68.39,19-06-2021 16:07:55
-0.6414297,0.07173714,24.44967,0.6040195,2.060896,41.41508,68.4,19-06-2021 16:07:55
-0.6375484,0.07563147,24.44417,0.5519387,1.898367,42.02199,68.41,19-06-2021 16:07:55
-0.6333915,0.07989991,24.43821,0.5921855,1.955147,40.90545,68.42,19-06-2021 16:07:55
-0.6293283,0.0841715,24.43232,0.5921257,2.112574,31.63367,68.43,19-06-2021 16:07:55
-0.6253764,0.08837301,24.42656,0.5770182,2.021972,29.91939,68.43999,19-06-2021 16:07:55
-0.6214197,0.09258434,24.42079,0.5761782,1.885021,20.66256,68.45,19-06-2021 16:07:55
-0.6175015,0.09672958,24.4151,0.5738711,1.626904,31.56457,68.46,19-06-2021 16:07:55
-0.6130961,0.1013569,24.40871,0.6361058,1.703987,17.8544,68.47,19-06-2021 16:07:55
-0.6090868,0.1055605,24.40291,0.5818626,1.612526,9.713226,68.48,19-06-2021 16:07:55
-0.6049362,0.1098608,24.39694,0.5976728,1.562227,12.05086,68.49,19-06-2021 16:07:55
-0.6006055,0.1143085,24.39073,0.620299,1.745179,22.10913,68.5,19-06-2021 16:07:55
-0.5964101,0.1185859,24.38475,0.6005237,1.883463,26.19134,68.51,19-06-2021 16:07:55
-0.5919481,0.1230776,24.37842,0.6336536,2.274688,45.47306,68.52,19-06-2021 16:07:55
-0.5873926,0.1276857,24.37194,0.6477966,2.846407,63.84048,68.53,19-06-2021 16:07:55
-0.5830607,0.132138,24.36573,0.6248112,3.42657,68.19158,68.54,19-06-2021 16:07:55
-0.5785383,0.136409,24.35951,0.6214036,3.900033,70.08226,68.55,19-06-2021 16:07:55
-0.573825,0.1405925,24.35321,0.6313345,4.381282,80.33778,68.56,19-06-2021 16:07:55
-0.5689605,0.1444025,24.34706,0.6170325,4.755346,69.39864,68.57,19-06-2021 16:07:55
-0.5641247,0.1478992,24.34115,0.5981504,4.89873,61.84409,68.58,19-06-2021 16:07:55
-0.5589474,0.1514589,24.33495,0.6277816,4.93622,61.43513,68.59,19-06-2021 16:07:55
-0.5537705,0.1550333,24.32874,0.6258786,4.926049,73.98067,68.6,19-06-2021 16:07:55
-0.5485588,0.1586668,24.32247,0.6357376,4.999124,88.67764,68.61,19-06-2021 16:07:55
-0.5433334,0.1623104,24.31618,0.6390548,5.097814,100.6744,68.62,19-06-2021 16:07:55
-0.5383412,0.1652939,24.31051,0.5821234,4.770194,108.3281,68.63,19-06-2021 16:07:55
-0.5329897,0.1683344,24.30454,0.6152064,4.55836,89.84793,68.64,19-06-2021 16:07:55
-0.5276174,0.1713315,24.29859,0.6166748,4.203282,96.46009,68.65,19-06-2021 16:07:55
-0.5220568,0.1745422,24.29235,0.6401338,3.888971,80.66713,68.66,19-06-2021 16:07:55
-0.5166075,0.1777382,24.28621,0.6320215,3.6069,89.58498,68.67,19-06-2021 16:07:55
-0.5111401,0.1809681,24.28003,0.6358737,3.351585,78.93461,68.68,19-06-2021 16:07:55
-0.5055168,0.184338,24.27364,0.6525443,3.271118,73.72366,68.68999,19-06-2021 16:07:55
-0.5003107,0.187385,24.26777,0.6056859,2.884323,84.29268,68.7,19-06-2021 16:07:55
-0.4946969,0.1906226,24.26148,0.6471167,2.684601,67.74475,68.71,19-06-2021 16:07:55
-0.4891877,0.1937296,24.25536,0.6321234,2.402896,79.98138,68.72,19-06-2021 16:07:55
-0.483514,0.1968298,24.24912,0.6459629,2.305881,77.35873,68.73,19-06-2021 16:07:55
-0.4778856,0.199802,24.243,0.6373566,2.265031,73.1348,68.74,19-06-2021 16:07:55
-0.472299,0.2026537,24.237,0.628886,2.097978,79.69926,68.75,19-06-2021 16:07:55
-0.4662265,0.2056725,24.23053,0.6767889,2.231954,76.87756,68.76,19-06-2021 16:07:55
-0.460559,0.2083595,24.22458,0.6281552,2.19428,88.94968,68.77,19-06-2021 16:07:55
-0.4549468,0.2109101,24.21877,0.6177058,1.964434,93.91886,68.78,19-06-2021 16:07:55
-0.4489867,0.2135455,24.21264,0.6485054,1.960844,87.60186,68.79,19-06-2021 16:07:55
-0.443285,0.2159687,24.20686,0.6215768,1.801571,86.12157,68.8,19-06-2021 16:07:55
-0.4371966,0.218525,24.2007,0.6575441,1.891654,83.78672,68.81,19-06-2021 16:07:55
-0.4315147,0.2208965,24.19496,0.6180311,1.712351,86.2844,68.82,19-06-2021 16:07:55
-0.4256654,0.2233246,24.18906,0.6318858,1.543957,71.16062,68.83,19-06-2021 16:07:55
-0.419738,0.2255785,24.18323,0.6327897,1.397878,65.09253,68.84,19-06-2021 16:07:55
-0.4138614,0.2276859,24.17753,0.6250672,1.115924,67.45274,68.85,19-06-2021 16:07:55
-0.4075686,0.2298637,24.17149,0.663291,1.076655,58.96505,68.86,19-06-2021 16:07:55
-0.4015076,0.2318988,24.16571,0.640906,1.104821,64.00564,68.87,19-06-2021 16:07:55
-0.3954757,0.2338692,24.16,0.6357579,1.112411,76.56211,68.88,19-06-2021 16:07:55
-0.3892475,0.2358434,24.15415,0.652746,1.276562,81.68396,68.89,19-06-2021 16:07:55
-0.382997,0.2378255,24.14827,0.657937,1.505452,94.49827,68.9,19-06-2021 16:07:55
-0.3767731,0.2395528,24.14259,0.6449379,1.609368,105.8262,68.91,19-06-2021 16:07:55
-0.3707483,0.2411428,24.13715,0.622997,1.629428,118.3706,68.92,19-06-2021 16:07:55
-0.3648977,0.2425057,24.132,0.6011699,1.468737,116.4593,68.93,19-06-2021 16:07:55
-0.3588851,0.2437616,24.1268,0.6142775,1.21997,123.7924,68.93999,19-06-2021 16:07:55
-0.3528701,0.2448908,24.12169,0.6100235,0.9583834,109.9333,68.95,19-06-2021 16:07:55
-0.3468882,0.2459289,24.11666,0.6072039,0.7209076,97.82116,68.96,19-06-2021 16:07:55
-0.3407728,0.2469369,24.11156,0.6200504,0.5868416,86.36073,68.97,19-06-2021 16:07:55
-0.3345874,0.2478913,24.10645,0.6244147,0.5341251,89.24126,68.98,19-06-2021 16:07:55
-0.3286101,0.2487569,24.10155,0.6044101,0.4356619,76.85399,68.99,19-06-2021 16:07:55
-0.3226298,0.2495817,24.09668,0.6033695,0.2859903,66.75335,69,19-06-2021 16:07:55
-0.3162478,0.250238,24.09164,0.6405458,0.4288719,62.97007,69.01,19-06-2021 16:07:55
-0.310252,0.2507533,24.08697,0.6041676,0.4579955,74.68527,69.02,19-06-2021 16:07:55
-0.3041519,0.2512774,24.08222,0.6118561,0.5089886,79.09576,69.03,19-06-2021 16:07:55
-0.2981586,0.2517515,24.07759,0.6020282,0.5460806,67.3009,69.04,19-06-2021 16:07:55
-0.2920476,0.2521746,24.0729,0.6120272,0.6342734,60.07413,69.05,19-06-2021 16:07:55
